reg_id,distance_cm,bacteria_count,infection_rate,spread_path_factor,airborne_bacteria_fraction,respirable_bacteria_fraction,airflow_speed_m_s,environment_stability,class_bacteria_level,moisture_level,dispersion_factor
8546,1,247350000000000,0.9,0.5,0.5,0.6,4.96,E,T6,0.00027,0.0066
8547,1,39983000000000,1.0,1.0,0.9,1.0,3.65,E,T6,0.00025,0.0089
8548,1,426600000000000,1.0,0.9,0.5,0.5,4.84,F,QS,0.00056,0.049
8549,1,74555000000000,0.5,0.5,1.0,0.8,3.11,D,M7,0.00049,0.0015
8550,1,383420000000000,0.5,0.7,0.5,0.5,4.1,D,M7,0.0001,0.003
8551,1,284460000000000,0.5,0.7,1.0,0.5,4.46,D,M7,0.0003,0.0039
8552,1,135230000000000,0.5,0.6,0.5,0.8,4.99,E,T6,0.0001,0.0034
8553,1,393660000000000,0.8,0.7,0.5,1.0,4.55,F,QS,0.0004,0.063
8554,1,200340000000000,1.0,1.0,1.0,0.7,4.35,A,V3,0.0001,0.00077
8555,1,343730000000000,1.0,0.5,0.5,0.5,3.97,E,T6,0.0001,0.011
8556,1,180860000000000,1.0,1.0,1.0,0.6,3.51,C,Z1,0.0001,0.004
8557,1,43177000000000,1.0,0.5,0.9,0.6,4.38,E,T6,0.0001,0.0027
8558,1,155490000000000,0.7,1.0,0.5,1.0,4.41,E,T6,0.0001,0.012
8559,1,226240000000000,0.5,0.7,0.5,0.5,3.3,B,N4,0.00044,0.00028
8560,1,213080000000000,0.5,1.0,0.5,1.0,3.45,B,N4,0.00036,0.00075
8561,1,99943000000000,0.5,1.0,0.9,0.6,4.55,D,M7,0.0001,0.0022
8562,1,122910000000000,0.5,0.8,0.6,0.7,3.71,D,M7,0.00058,0.0017
8563,1,359150000000000,1.0,0.9,0.6,0.7,4.11,C,Z1,0.00051,0.0039
8564,1,426760000000000,1.0,0.7,1.0,0.9,4.29,E,T6,0.0001,0.063
8565,1,380000000000000,0.7,0.5,0.5,0.5,4.47,F,QS,0.0001,0.022
8566,1,427560000000000,0.5,1.0,0.6,0.5,4.83,C,Z1,0.00024,0.0017
8567,1,38475000000000,0.5,0.5,1.0,0.5,4.72,A,V3,0.0003,2.3e-05
8568,1,197870000000000,0.6,0.6,0.7,1.0,5.0,C,Z1,0.0001,0.0013
8569,1,100650000000000,0.9,0.5,0.6,0.8,3.14,B,N4,0.00045,0.00032
8570,1,299630000000000,0.5,0.9,1.0,0.6,3.11,F,QS,0.00043,0.05
8571,1,219130000000000,0.5,0.8,0.5,0.5,3.03,E,T6,0.0001,0.0067
8572,1,155190000000000,0.5,0.5,1.0,0.7,3.51,F,QS,0.00034,0.018
8573,1,355430000000000,0.5,0.5,0.9,1.0,4.95,E,T6,0.0001,0.017
8574,1,401510000000000,0.5,1.0,1.0,0.9,3.18,D,M7,0.00055,0.017
8575,1,241550000000000,0.9,0.5,1.0,0.6,3.76,A,V3,0.0001,0.00041
8576,1,249970000000000,0.5,1.0,1.0,0.9,3.48,C,Z1,0.0001,0.0042
8577,1,133850000000000,0.8,0.5,0.5,1.0,4.6,E,T6,0.00021,0.0057
8578,1,217270000000000,1.0,1.0,0.5,1.0,4.11,E,T6,0.0001,0.026
8579,1,272280000000000,0.7,1.0,0.9,1.0,3.82,D,M7,0.0001,0.016
8580,1,192750000000000,0.6,0.5,0.5,0.6,4.93,E,T6,0.00056,0.0031
8581,1,85499000000000,1.0,0.5,0.5,1.0,3.91,D,M7,0.00051,0.0018
8582,1,124280000000000,0.8,0.5,1.0,1.0,4.02,E,T6,0.00014,0.012
8583,1,248270000000000,1.0,1.0,1.0,1.0,3.42,E,T6,0.00039,0.06
8584,1,83682000000000,0.6,1.0,1.0,0.5,3.41,C,Z1,0.0001,0.00096
8585,1,311070000000000,0.6,1.0,1.0,0.5,4.66,A,V3,0.00022,0.00046
8586,1,118210000000000,1.0,1.0,1.0,0.9,3.82,A,V3,0.00039,0.0006
8587,1,107680000000000,0.5,0.5,0.5,0.5,4.43,C,Z1,0.0001,0.0002
8588,1,264080000000000,1.0,0.8,0.5,0.9,4.47,D,M7,0.0001,0.0079
8589,1,232620000000000,0.5,1.0,0.9,1.0,3.47,D,M7,0.00025,0.01
8590,1,115090000000000,0.6,0.7,1.0,0.5,3.2,F,QS,0.0001,0.019
8591,1,284550000000000,0.5,1.0,0.5,0.7,3.62,D,M7,0.00013,0.005
8592,1,394990000000000,0.5,0.5,0.6,0.8,4.98,D,M7,0.00013,0.0035
8593,1,234060000000000,0.7,0.5,0.5,1.0,4.72,E,T6,0.0001,0.0089
8594,1,91191000000000,0.7,1.0,0.7,0.5,4.79,E,T6,0.0001,0.0048
8595,1,176670000000000,0.6,0.8,0.7,0.9,3.75,D,M7,0.0001,0.0052
8596,1,150890000000000,0.5,0.8,1.0,0.5,3.96,C,Z1,0.00057,0.00088
8597,1,234290000000000,0.5,1.0,0.8,0.8,4.99,A,V3,0.00023,0.00035
8598,1,41290000000000,0.9,0.8,1.0,0.5,4.89,F,QS,0.0001,0.0096
8599,1,209770000000000,0.9,0.6,0.5,0.6,4.91,D,M7,0.00058,0.0023
8600,1,79711000000000,0.8,0.6,1.0,1.0,3.94,E,T6,0.00051,0.008
8601,1,111540000000000,0.9,0.9,0.5,1.0,3.05,A,V3,0.00017,0.00034
8602,1,386920000000000,0.6,0.5,1.0,1.0,3.15,A,V3,0.0001,0.00086
8603,1,157160000000000,0.6,1.0,1.0,1.0,4.45,E,T6,0.00044,0.019
8604,1,111940000000000,1.0,0.8,0.5,0.5,3.92,B,N4,0.0001,0.00031
8605,1,262390000000000,0.9,0.5,1.0,0.6,3.54,F,QS,0.00047,0.042
8606,1,216690000000000,0.7,0.9,0.5,0.7,4.84,E,T6,0.0001,0.01
8607,1,179050000000000,0.6,0.5,1.0,1.0,4.39,A,V3,0.0001,0.00029
8608,1,162450000000000,0.5,0.6,1.0,1.0,3.1,E,T6,0.0001,0.015
8609,1,265660000000000,0.6,0.7,0.5,0.9,4.58,C,Z1,0.0001,0.0015
8610,1,251230000000000,1.0,0.6,0.5,0.9,3.7,B,N4,0.0001,0.00098
8611,1,401360000000000,1.0,1.0,0.5,1.0,4.28,E,T6,0.00026,0.044
8612,1,346970000000000,0.5,1.0,0.5,0.6,3.3,D,M7,0.0001,0.0057
8613,1,256640000000000,1.0,0.9,0.5,0.6,4.33,C,Z1,0.00012,0.0021
8614,1,163760000000000,1.0,0.6,1.0,0.9,4.78,B,N4,0.00036,0.00094
8615,1,217650000000000,0.8,0.6,0.5,0.6,3.68,D,M7,0.0001,0.0031
8616,1,407160000000000,0.5,0.5,0.9,0.5,4.25,E,T6,0.0001,0.011
8617,1,40951000000000,0.5,0.7,1.0,1.0,4.16,B,N4,0.0001,0.00018
8618,1,271600000000000,0.8,0.5,0.6,1.0,3.11,F,QS,0.00012,0.051
8619,1,226940000000000,1.0,0.5,1.0,0.5,4.97,F,QS,0.0001,0.036
8620,1,237980000000000,0.7,0.9,0.7,0.5,4.74,D,M7,0.0001,0.0041
8621,1,52273000000000,1.0,0.8,0.5,1.0,3.45,C,Z1,0.00044,0.0007
8622,1,331780000000000,1.0,0.5,1.0,0.6,3.97,D,M7,0.0001,0.0092
8623,1,417130000000000,0.5,0.9,0.9,1.0,4.22,D,M7,0.00038,0.014
8624,1,260140000000000,0.5,0.8,0.5,0.7,4.57,A,V3,0.0001,0.00019
8625,1,107330000000000,1.0,0.8,0.9,0.5,3.39,B,N4,0.0001,0.00061
8626,1,212750000000000,0.7,1.0,0.5,0.5,4.79,C,Z1,0.0001,0.001
8627,1,295840000000000,1.0,0.5,1.0,0.5,4.56,F,QS,0.0001,0.049
8628,1,282320000000000,0.5,1.0,1.0,1.0,3.6,F,QS,0.0001,0.11
8629,1,422880000000000,0.5,0.5,1.0,0.5,4.76,B,N4,0.0001,0.0006
8630,1,192170000000000,0.8,0.5,0.8,0.5,3.98,D,M7,0.0001,0.0028
8631,1,321620000000000,0.9,1.0,0.5,0.6,4.77,E,T6,0.0001,0.019
8632,1,375140000000000,0.5,0.6,1.0,0.5,3.39,F,QS,0.0001,0.044
8633,1,71417000000000,0.9,0.5,0.9,0.6,4.46,D,M7,0.00028,0.0014
8634,1,292210000000000,1.0,0.6,0.5,0.6,4.09,E,T6,0.00036,0.011
8635,1,366510000000000,0.6,0.7,1.0,0.5,4.77,F,QS,0.00038,0.044
8636,1,250310000000000,0.5,0.5,0.5,1.0,4.5,B,N4,0.0001,0.00037
8637,1,139020000000000,0.5,0.5,1.0,0.7,4.8,F,QS,0.00038,0.014
8638,1,302510000000000,1.0,0.5,0.7,0.5,3.34,F,QS,0.00042,0.033
8639,1,200830000000000,1.0,0.6,0.9,0.6,4.63,D,M7,0.0006,0.0046
8640,1,221540000000000,0.5,0.9,0.5,0.5,3.63,F,QS,0.0001,0.019
8641,1,380390000000000,0.6,1.0,0.9,1.0,4.9,F,QS,0.0001,0.13
8642,1,193250000000000,0.8,0.5,0.5,0.8,4.33,A,V3,0.0001,0.00017
8643,1,261040000000000,0.5,0.5,1.0,0.6,3.3,A,V3,0.00039,0.00025
8644,1,195840000000000,0.6,0.9,0.5,1.0,4.84,B,N4,0.00054,0.00053
8645,1,333080000000000,0.6,1.0,0.6,0.5,4.68,C,Z1,0.0001,0.0017
8646,1,211040000000000,1.0,0.5,1.0,0.6,4.82,C,Z1,0.0001,0.0018
8647,1,392440000000000,1.0,1.0,0.5,0.5,3.99,A,V3,0.0001,0.00058
8648,1,137310000000000,0.5,1.0,0.5,0.5,4.96,E,T6,0.00034,0.0033
8649,1,106130000000000,0.6,1.0,0.6,1.0,3.32,D,M7,0.00033,0.0038
8650,1,179230000000000,1.0,1.0,0.5,1.0,4.32,B,N4,0.0001,0.0011
8651,1,154830000000000,0.8,1.0,1.0,0.5,3.07,D,M7,0.0001,0.0072
8652,1,142100000000000,0.6,0.9,0.7,1.0,3.06,C,Z1,0.0001,0.0023
8653,1,242440000000000,0.5,1.0,1.0,0.8,3.54,B,N4,0.00023,0.0014
8654,1,190970000000000,0.9,0.7,0.5,1.0,4.77,E,T6,0.0001,0.013
8655,1,207920000000000,1.0,0.5,1.0,1.0,3.52,A,V3,0.0001,0.00069
8656,1,169360000000000,0.8,0.5,0.5,1.0,3.32,A,V3,0.0001,0.00024
8657,1,237800000000000,0.6,0.9,0.7,0.5,4.98,C,Z1,0.0001,0.0012
8658,1,268250000000000,0.5,1.0,0.5,0.8,4.23,D,M7,0.0001,0.0047
8659,1,268810000000000,0.5,1.0,0.5,0.5,3.11,D,M7,0.0006,0.0032
8660,1,74400000000000,1.0,1.0,0.9,1.0,4.76,A,V3,0.0001,0.00033
8661,1,340640000000000,1.0,0.5,0.5,0.6,4.99,A,V3,0.0001,0.00024
8662,1,179180000000000,1.0,0.9,0.6,1.0,3.8,E,T6,0.00035,0.022
8663,1,298670000000000,0.5,1.0,0.8,0.7,4.24,A,V3,0.0001,0.00047
8664,1,56295000000000,1.0,1.0,0.9,0.9,4.61,F,QS,0.0001,0.03
8665,1,311370000000000,1.0,1.0,0.5,1.0,3.1,A,V3,0.0001,0.0012
8666,1,194320000000000,0.8,0.6,0.6,0.6,3.69,B,N4,0.0001,0.00049
8667,1,355190000000000,0.5,0.7,0.7,0.8,4.06,D,M7,0.0001,0.0063
8668,1,252010000000000,1.0,0.9,1.0,1.0,3.1,C,Z1,0.00035,0.0086
8669,1,250530000000000,0.9,0.5,1.0,0.8,3.59,D,M7,0.0001,0.0091
8670,1,173760000000000,1.0,0.5,1.0,0.5,3.49,C,Z1,0.0001,0.0016
8671,1,166400000000000,0.7,0.7,1.0,0.6,3.16,F,QS,0.00014,0.038
8672,1,193010000000000,0.6,1.0,0.6,0.6,4.79,F,QS,0.0001,0.027
8673,1,128200000000000,0.8,0.8,0.5,0.6,4.55,A,V3,0.0001,0.00013
8674,1,212570000000000,0.8,0.8,1.0,0.7,3.64,F,QS,0.00022,0.066
8675,1,383330000000000,0.5,0.5,1.0,1.0,3.45,B,N4,0.0001,0.0015
8676,1,126540000000000,0.9,0.5,0.6,1.0,3.48,B,N4,0.0001,0.00052
8677,1,79770000000000,1.0,0.8,0.9,0.5,3.58,D,M7,0.0001,0.0029
8678,1,127680000000000,0.5,1.0,0.5,0.9,3.1,A,V3,0.00031,0.0002
8679,1,122190000000000,0.7,1.0,0.8,1.0,4.67,D,M7,0.0001,0.0055
8680,1,40367000000000,0.5,0.5,0.5,0.5,3.04,B,N4,0.0001,4.4e-05
8681,1,428990000000000,1.0,0.6,1.0,1.0,4.37,F,QS,0.0001,0.18
8682,1,162010000000000,1.0,0.6,0.5,0.6,4.63,B,N4,0.0001,0.00034
8683,1,159040000000000,1.0,1.0,0.7,0.5,4.62,D,M7,0.0001,0.0045
8684,1,188010000000000,1.0,0.5,1.0,0.5,4.05,E,T6,0.0002,0.011
8685,1,110430000000000,0.5,0.5,0.5,0.5,3.2,C,Z1,0.0001,0.00028
8686,1,213850000000000,1.0,0.5,0.8,1.0,4.29,E,T6,0.0001,0.02
8687,1,241870000000000,0.7,1.0,0.5,1.0,4.99,D,M7,0.00052,0.0057
8688,1,436860000000000,0.5,0.6,0.5,1.0,4.29,B,N4,0.00014,0.00081
8689,1,112410000000000,0.8,1.0,0.5,0.6,4.29,F,QS,0.0001,0.019
8690,1,69101000000000,0.9,1.0,0.5,1.0,3.16,F,QS,0.00015,0.024
8691,1,73857000000000,1.0,0.5,0.5,0.5,5.0,B,N4,0.00026,9.7e-05
8692,1,338030000000000,1.0,0.8,0.9,1.0,3.23,C,Z1,0.00034,0.009
8693,1,261310000000000,0.9,0.5,0.7,0.7,3.83,D,M7,0.00012,0.0055
8694,1,139260000000000,1.0,1.0,0.5,0.6,4.47,E,T6,0.0001,0.0095
8695,1,118740000000000,1.0,0.5,0.7,0.7,4.25,F,QS,0.0001,0.02
8696,1,94679000000000,1.0,0.6,0.6,1.0,3.98,E,T6,0.00038,0.0075
8697,1,330190000000000,1.0,1.0,0.5,0.8,3.5,C,Z1,0.0001,0.0049
8698,1,390100000000000,1.0,0.9,0.7,0.5,4.24,C,Z1,0.0001,0.0039
8699,1,369330000000000,0.5,0.5,0.6,0.5,4.18,A,V3,0.00046,0.00014
8700,1,111940000000000,0.5,1.0,0.5,1.0,3.22,C,Z1,0.00053,0.00096
8701,1,260210000000000,0.5,1.0,0.5,0.6,3.8,C,Z1,0.0001,0.0014
8702,1,312940000000000,0.6,0.8,1.0,1.0,4.42,C,Z1,0.00026,0.0043
8703,1,209870000000000,0.9,0.5,0.5,1.0,3.46,A,V3,0.00022,0.00031
8704,1,141880000000000,0.6,0.5,1.0,0.5,5.0,B,N4,0.0001,0.00023
8705,1,324990000000000,0.7,0.6,0.7,0.8,4.53,A,V3,0.0001,0.0004
8706,1,157140000000000,0.5,0.8,1.0,0.5,3.04,D,M7,0.0001,0.0037
8707,1,254690000000000,1.0,1.0,0.5,0.6,3.02,F,QS,0.0001,0.062
8708,1,170110000000000,1.0,0.7,0.5,0.5,3.17,A,V3,0.0003,0.00021
8709,1,152150000000000,0.5,0.7,0.8,0.9,3.85,A,V3,0.00038,0.00022
8710,1,67127000000000,0.9,0.6,0.5,0.9,4.18,C,Z1,0.00044,0.00047
8711,1,309490000000000,0.5,1.0,0.5,0.8,3.19,A,V3,0.0005,0.00039
8712,1,435420000000000,0.5,0.8,1.0,0.5,3.75,F,QS,0.00035,0.055
8713,1,274880000000000,0.8,0.7,1.0,0.7,3.4,E,T6,0.0001,0.03
8714,1,300210000000000,1.0,1.0,0.9,0.9,4.54,F,QS,0.0001,0.16
8715,1,188960000000000,0.5,1.0,1.0,0.8,4.0,C,Z1,0.0001,0.0025
8716,1,116160000000000,0.8,0.5,0.9,0.5,3.45,A,V3,0.0001,0.00014
8717,1,50125000000000,0.5,0.6,1.0,0.5,4.77,F,QS,0.0001,0.0049
8718,1,304470000000000,0.8,0.8,0.7,0.6,4.24,B,N4,0.0001,0.001
8719,1,396760000000000,0.9,0.7,0.5,1.0,4.19,D,M7,0.0001,0.011
8720,1,263690000000000,0.6,0.5,0.6,1.0,4.45,F,QS,0.00014,0.032
8721,1,360330000000000,1.0,0.5,1.0,1.0,3.44,E,T6,0.0001,0.05
8722,1,420120000000000,1.0,0.6,1.0,0.5,3.02,D,M7,0.00015,0.015
8723,1,331320000000000,0.6,0.7,0.8,0.5,4.5,C,Z1,0.00014,0.0016
8724,1,286840000000000,0.5,0.5,0.5,1.0,3.55,A,V3,0.00027,0.00022
8725,1,148630000000000,0.5,1.0,0.5,0.5,3.53,E,T6,0.0001,0.0051
8726,1,292360000000000,0.6,1.0,0.9,0.9,4.86,B,N4,0.0001,0.0016
8727,1,134480000000000,0.5,0.8,1.0,1.0,4.75,D,M7,0.0001,0.0042
8728,1,53943000000000,1.0,1.0,1.0,1.0,4.42,A,V3,0.0001,0.00029
8729,1,167500000000000,1.0,0.7,1.0,0.5,4.85,F,QS,0.0001,0.038
8730,1,313880000000000,1.0,0.7,0.8,0.9,4.33,A,V3,0.0001,0.00087
8731,1,241870000000000,1.0,0.8,0.6,0.5,3.28,D,M7,0.0001,0.0064
8732,1,354720000000000,1.0,1.0,1.0,1.0,4.18,F,QS,0.00049,0.2
8733,1,49780000000000,0.8,0.8,0.5,0.5,4.69,A,V3,0.0001,4.1e-05
8734,1,342810000000000,0.5,0.5,1.0,0.8,3.47,B,N4,0.0001,0.0011
8735,1,147290000000000,0.5,0.7,0.5,0.6,4.68,F,QS,0.00038,0.0088
8736,1,38113000000000,0.5,0.9,0.6,1.0,3.99,F,QS,0.0001,0.0074
8737,1,435880000000000,0.5,0.7,1.0,0.5,3.02,C,Z1,0.0001,0.0033
8738,1,130830000000000,0.7,1.0,1.0,0.5,4.07,E,T6,0.0001,0.011
8739,1,277170000000000,0.5,0.5,0.7,0.5,4.69,D,M7,0.00018,0.0019
8740,1,393220000000000,1.0,1.0,0.5,0.6,4.56,D,M7,0.0001,0.0096
8741,1,128560000000000,1.0,0.9,1.0,0.5,4.05,C,Z1,0.00025,0.0018
8742,1,155230000000000,1.0,0.5,0.5,1.0,4.61,A,V3,0.0001,0.0002
8743,1,87981000000000,1.0,0.5,0.5,0.8,4.43,F,QS,0.00043,0.01
8744,1,311220000000000,1.0,0.7,0.8,0.5,4.29,C,Z1,0.0001,0.0027
8745,1,338930000000000,1.0,1.0,0.5,0.9,4.06,A,V3,0.0001,0.00089
8746,1,366060000000000,1.0,0.6,0.7,0.5,3.44,D,M7,0.0001,0.0081
8747,1,234720000000000,0.5,1.0,1.0,1.0,3.93,E,T6,0.00059,0.024
8748,1,329150000000000,0.5,1.0,0.6,0.7,3.29,A,V3,0.0001,0.00049
8749,1,296850000000000,0.9,1.0,0.8,0.6,4.63,B,N4,0.0001,0.0015
8750,1,350580000000000,1.0,0.9,0.5,0.9,4.35,A,V3,0.00023,0.00075
8751,1,127310000000000,0.5,0.5,1.0,1.0,3.87,F,QS,0.00056,0.017
8752,1,205410000000000,0.5,0.5,1.0,1.0,3.83,F,QS,0.0001,0.038
8753,1,280280000000000,1.0,1.0,0.5,0.6,4.01,E,T6,0.00043,0.018
8754,1,350640000000000,0.5,0.5,0.7,0.6,4.72,D,M7,0.0001,0.0029
8755,1,246000000000000,1.0,0.7,0.9,0.9,3.78,F,QS,0.0001,0.1
8756,1,105610000000000,0.7,1.0,0.7,0.5,3.1,B,N4,0.0001,0.00044
8757,1,395870000000000,1.0,0.8,0.7,0.7,4.56,A,V3,0.00027,0.00078
8758,1,354400000000000,0.5,1.0,0.5,0.9,4.79,C,Z1,0.0001,0.0022
8759,1,154140000000000,0.5,1.0,0.5,1.0,3.01,C,Z1,0.00031,0.0015
8760,1,214680000000000,1.0,1.0,0.5,0.7,4.97,D,M7,0.0001,0.0057
8761,1,208470000000000,0.9,0.6,0.7,0.5,4.88,C,Z1,0.0001,0.0011
8762,1,128640000000000,0.8,0.5,0.5,0.5,3.92,E,T6,0.0001,0.0032
8763,1,405130000000000,1.0,0.8,0.5,0.5,4.65,A,V3,0.0001,0.00042
8764,1,360540000000000,0.6,0.5,0.9,1.0,3.58,B,N4,0.00024,0.0014
8765,1,341880000000000,0.8,1.0,0.5,1.0,3.89,B,N4,0.0001,0.0019
8766,1,132700000000000,0.5,0.9,0.5,0.9,4.07,F,QS,0.0001,0.019
8767,1,289140000000000,1.0,0.5,0.5,0.6,3.53,D,M7,0.00051,0.0039
8768,1,252330000000000,1.0,0.7,1.0,0.9,4.68,E,T6,0.00022,0.033
8769,1,170800000000000,1.0,0.7,0.6,1.0,4.19,B,N4,0.0001,0.00092
8770,1,127910000000000,0.7,0.5,0.5,0.7,4.03,D,M7,0.00016,0.0014
8771,1,388450000000000,0.7,0.7,0.5,1.0,3.02,F,QS,0.00032,0.064
8772,1,57124000000000,1.0,0.6,0.5,1.0,3.15,B,N4,0.0001,0.00029
8773,1,136780000000000,0.8,1.0,0.5,0.8,4.9,D,M7,0.0001,0.0033
8774,1,77866000000000,0.5,0.5,0.5,0.6,4.35,B,N4,0.00018,7.1e-05
8775,1,219290000000000,1.0,0.9,0.5,1.0,4.23,D,M7,0.0001,0.0086
8776,1,185840000000000,0.5,0.8,0.5,0.8,4.14,E,T6,0.00021,0.0069
8777,1,122310000000000,0.7,0.8,1.0,0.9,3.09,C,Z1,0.0001,0.0026
8778,1,179250000000000,1.0,1.0,1.0,1.0,3.54,A,V3,0.0001,0.0012
8779,1,286540000000000,0.6,0.9,0.7,0.5,3.61,B,N4,0.0001,0.0008
8780,1,48797000000000,0.5,1.0,1.0,1.0,4.33,A,V3,0.0001,0.00013
8781,1,101250000000000,1.0,0.9,0.8,0.5,4.26,B,N4,0.0001,0.00046
8782,1,90888000000000,0.5,0.8,1.0,0.8,4.95,F,QS,0.00035,0.016
8783,1,301060000000000,1.0,0.5,1.0,0.5,3.65,E,T6,0.00044,0.017
8784,1,259670000000000,0.5,1.0,0.5,0.8,3.5,A,V3,0.0001,0.00035
8785,1,145100000000000,0.5,0.5,1.0,0.9,4.9,B,N4,0.00059,0.00032
8786,1,311680000000000,0.5,0.9,1.0,1.0,4.11,B,N4,0.0001,0.0018
8787,1,108840000000000,0.7,1.0,0.8,0.9,3.16,D,M7,0.0001,0.0062
8788,1,324270000000000,0.5,0.5,1.0,0.7,3.4,F,QS,0.0004,0.035
8789,1,55935000000000,0.9,0.8,0.5,0.8,3.85,E,T6,0.0001,0.0041
8790,1,229520000000000,0.7,1.0,0.5,0.8,3.28,D,M7,0.0001,0.0071
8791,1,149000000000000,0.7,1.0,0.7,1.0,4.29,A,V3,0.00011,0.0004
8792,1,247730000000000,0.5,0.8,0.5,0.5,3.42,D,M7,0.0001,0.0026
8793,1,360930000000000,0.8,0.5,0.5,0.6,3.61,B,N4,0.0001,0.00064
8794,1,38049000000000,0.5,1.0,0.7,0.5,4.75,F,QS,0.0001,0.0044
8795,1,136770000000000,0.9,1.0,0.5,0.6,3.91,F,QS,0.0001,0.027
8796,1,114880000000000,1.0,1.0,0.5,0.6,3.04,F,QS,0.00052,0.02
8797,1,299110000000000,0.5,0.5,0.8,1.0,3.73,F,QS,0.0001,0.044
8798,1,332690000000000,1.0,1.0,0.7,1.0,4.0,E,T6,0.0001,0.058
8799,1,65175000000000,0.5,0.8,1.0,0.5,3.86,D,M7,0.0001,0.0012
8800,1,228520000000000,0.8,1.0,0.9,1.0,3.6,E,T6,0.00027,0.041
8801,1,398960000000000,0.7,0.7,0.8,0.6,3.1,E,T6,0.0001,0.028
8802,1,73878000000000,1.0,0.9,1.0,0.6,3.4,C,Z1,0.0001,0.0015
8803,1,369590000000000,1.0,1.0,1.0,0.5,3.47,E,T6,0.0001,0.051
8804,1,381890000000000,0.8,0.7,1.0,0.6,3.37,F,QS,0.0001,0.1
8805,1,316210000000000,1.0,0.5,1.0,1.0,4.67,F,QS,0.0001,0.1
8806,1,381490000000000,0.5,1.0,0.9,0.9,4.91,E,T6,0.0001,0.032
8807,1,399790000000000,0.5,0.8,0.5,0.5,3.16,D,M7,0.0001,0.0045
8808,1,364050000000000,1.0,0.7,1.0,0.6,3.94,C,Z1,0.0001,0.0051
8809,1,392280000000000,1.0,1.0,0.5,1.0,3.69,F,QS,0.00057,0.11
8810,1,269050000000000,0.5,0.5,0.5,0.5,4.9,A,V3,0.00013,8.2e-05
8811,1,425940000000000,0.5,0.5,1.0,0.7,3.31,A,V3,0.0001,0.00053
8812,1,214100000000000,0.5,0.7,0.9,0.5,3.28,E,T6,0.0001,0.0097
8813,1,254480000000000,1.0,0.5,0.9,1.0,3.63,A,V3,0.00039,0.00068
8814,1,191410000000000,1.0,1.0,0.7,0.5,3.04,E,T6,0.00015,0.02
8815,1,118260000000000,0.5,0.5,0.5,0.5,3.35,A,V3,0.00058,4.4e-05
8816,1,271540000000000,0.6,0.5,0.8,1.0,4.22,B,N4,0.0001,0.00083
8817,1,395330000000000,1.0,1.0,1.0,1.0,3.87,D,M7,0.0001,0.037
8818,1,382080000000000,1.0,0.5,0.5,0.5,4.02,F,QS,0.0001,0.034
8819,1,37337000000000,0.6,0.9,1.0,0.6,3.89,D,M7,0.0001,0.0011
8820,1,398490000000000,1.0,0.5,0.5,0.5,3.45,F,QS,0.00024,0.035
8821,1,355350000000000,0.5,0.7,0.7,1.0,3.55,A,V3,0.0001,0.00058
8822,1,300200000000000,0.5,0.5,0.7,0.9,4.45,C,Z1,0.0001,0.0014
8823,1,122090000000000,0.5,0.5,1.0,1.0,3.97,B,N4,0.00028,0.00039
8824,1,177290000000000,0.5,1.0,1.0,0.6,3.44,A,V3,0.0001,0.00036
8825,1,391760000000000,1.0,0.8,0.5,1.0,3.25,D,M7,0.00056,0.014
8826,1,162200000000000,0.7,1.0,0.5,0.7,4.22,F,QS,0.0001,0.028
8827,1,303970000000000,1.0,0.9,1.0,0.6,3.64,F,QS,0.0001,0.12
8828,1,162930000000000,0.8,1.0,0.6,0.5,4.09,F,QS,0.0001,0.028
8829,1,97670000000000,1.0,0.6,0.5,0.5,4.46,C,Z1,0.0001,0.00044
8830,1,76945000000000,1.0,0.9,0.7,0.5,3.74,A,V3,0.0001,0.00015
8831,1,431470000000000,0.9,1.0,0.5,0.5,4.99,A,V3,0.0003,0.00045
8832,1,251840000000000,0.5,1.0,0.8,0.5,4.76,B,N4,0.0001,0.00057
8833,1,300250000000000,0.5,0.5,0.5,0.5,3.98,B,N4,0.00032,0.00024
8834,1,120640000000000,0.5,0.7,0.5,0.5,4.68,C,Z1,0.00023,0.00029
8835,1,187980000000000,1.0,0.5,0.5,1.0,3.47,B,N4,0.0002,0.0007
8836,1,229020000000000,0.5,1.0,1.0,0.5,4.16,A,V3,0.0001,0.00033
8837,1,114160000000000,1.0,0.6,0.9,0.5,4.1,C,Z1,0.00048,0.00089
8838,1,280840000000000,0.9,1.0,0.5,0.5,3.24,B,N4,0.00051,0.0009
8839,1,343100000000000,0.5,1.0,0.5,1.0,3.45,A,V3,0.00033,0.00054
8840,1,392210000000000,0.7,1.0,1.0,0.5,4.63,C,Z1,0.00032,0.0038
8841,1,434050000000000,0.5,0.5,1.0,0.5,3.04,E,T6,0.00019,0.016
8842,1,202290000000000,0.5,1.0,0.9,1.0,4.31,B,N4,0.0001,0.0011
8843,1,363290000000000,0.9,1.0,0.8,0.6,3.34,F,QS,0.00042,0.097
8844,1,186420000000000,0.9,1.0,0.6,0.5,3.08,D,M7,0.0001,0.0058
8845,1,199640000000000,0.8,0.7,0.5,0.5,3.85,A,V3,0.0001,0.00017
8846,1,303000000000000,0.7,0.5,0.5,0.6,3.81,D,M7,0.0001,0.0031
8847,1,350090000000000,1.0,0.8,1.0,0.5,4.1,F,QS,0.0001,0.099
8848,1,347470000000000,0.9,0.8,0.5,1.0,4.73,A,V3,0.00014,0.00062
